t,theta_deg,rate_dps,wheel_rpm,duty,phase
0.896,0.6099530859143016,-3.341111491626338,209.073810930544,0.3732230386755792,BALANCING
0.898,0.6032782306796898,-3.333756005756148,209.1658680648084,0.37320793447660267,BALANCING
0.9,0.5966180826077501,-3.3264055492928994,209.25681078575337,0.37319130475717527,BALANCING
0.902,0.5899726316188202,-3.3190601398773323,209.3466415882356,0.37317315352654534,BALANCING
0.904,0.5833418675980245,-3.3117197950853003,209.43536296534995,0.37315348479000077,BALANCING
0.906,0.5767257803954037,-3.3043845324278545,209.52297740842357,0.3731323025488616,BALANCING
0.908,0.5701243598260439,-3.297054369351323,209.60948740700977,0.37310961080047395,BALANCING
0.91,0.5635375956702068,-3.2897293232373968,209.6948954488821,0.37308541353820296,BALANCING
0.912,0.5569654776734584,-3.2824094114032105,209.7792040200284,0.3730597147514265,BALANCING
0.914,0.5504079955467979,-3.2750946511014245,209.8624156046448,0.37303251842552826,BALANCING
0.916,0.5438651389667867,-3.2677850595203104,209.94453268512996,0.37300382854189124,BALANCING
0.918,0.5373368975756776,-3.2604806537838305,210.02555774207897,0.3729736490778914,BALANCING
0.92,0.5308232609815426,-3.253181450951723,210.10549325427763,0.37294198400689094,BALANCING
0.922,0.5243242187584017,-3.245887468019585,210.1843416986966,0.3729088372982323,BALANCING
0.924,0.5178397604463507,-3.238598721918954,210.2621055504856,0.3728742129172313,BALANCING
0.926,0.51136987555169,-3.2313152295173944,210.33878728296742,0.37283811482517043,BALANCING
0.928,0.5049145535470515,-3.224037007618577,210.41438936763245,0.3728005469792938,BALANCING
0.93,0.4984737838715271,-3.216764072962365,210.48891427413272,0.3727615133327993,BALANCING
0.932,0.49204755593079597,-3.2094964422248977,210.56236447027626,0.3727210178348332,BALANCING
0.934,0.4856358590972518,-3.202234132018673,210.6347424220213,0.37267906443048365,BALANCING
0.936,0.4792386827101301,-3.194977158892631,210.70605059347074,0.37263565706077484,BALANCING
0.9380000000000001,0.4728560160756351,-3.1877255393322383,210.77629144686634,0.37259079966265995,BALANCING
0.9400000000000001,0.46648784846706703,-3.1804792897595737,210.84546744258324,0.37254449616901597,BALANCING
0.9420000000000001,0.46013416912494814,-3.1732384265334086,210.9135810391242,0.37249675050863695,BALANCING
0.9440000000000001,0.4537949672571501,-3.1660029659492945,210.9806346931141,0.37244756660622835,BALANCING
0.9460000000000001,0.4474702320390195,-3.158772924239645,211.04663085929434,0.3723969483824006,BALANCING
0.9480000000000001,0.4411599526135046,-3.1515483175738224,211.11157199051726,0.37234489975366325,BALANCING
0.9500000000000001,0.4348641180912812,-3.1443291620582174,211.17546053774072,0.3722914246324191,BALANCING
0.9520000000000001,0.42858271755087846,-3.1371154737363396,211.23829895002248,0.3722365269269583,BALANCING
0.9540000000000001,0.42231574003880457,-3.1299072685888985,211.30008967451488,0.3721802105414521,BALANCING
0.9560000000000001,0.41606317456967246,-3.1227045625338885,211.3608351564592,0.37212247937594733,BALANCING
0.9580000000000001,0.4098250101263248,-3.115507371426674,211.4205378391803,0.37206333732636027,BALANCING
0.96,0.40360123565995953,-3.1083157110600745,211.47920016408128,0.37200278828447103,BALANCING
0.962,0.39739184009025474,-3.101129597164449,211.53682457063803,0.37194083613791784,BALANCING
0.964,0.39119681230549336,-3.0939490454077805,211.5934134963939,0.3718774847701913,BALANCING
0.966,0.385016141162688,-3.086774071395763,211.64896937695426,0.3718127380606281,BALANCING
0.968,0.37884981548770563,-3.0796046906718852,211.70349464598127,0.37174659988440617,BALANCING
0.97,0.3726978240753914,-3.072440918717514,211.7569917351886,0.3716790741125387,BALANCING
0.972,0.3665601556896933,-3.0652827709519843,211.8094630743361,0.37161016461186835,BALANCING
0.974,0.36043679906378573,-3.058130262732681,211.86091109122455,0.3715398752450618,BALANCING
0.976,0.3543277429001938,-3.050983409355124,211.91133821169046,0.3714682098706044,BALANCING
