t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.136,-1.6204581126793243,-0.2766754767852338,190.41352561711903,0.2836810594659857,BALANCING
2.138,-1.6210069610777307,-0.27256475395996416,190.13543678617714,0.2831914250027886,BALANCING
2.14,-1.6215475975682176,-0.26846350662170926,189.85726920779538,0.2827018680514075,BALANCING
2.142,-1.6220800410959588,-0.26437172748929916,189.5790242510054,0.2822123904628869,BALANCING
2.144,-1.62260431059154,-0.26028940926055444,189.3007032816256,0.2817229940831579,BALANCING
2.146,-1.6231204249709184,-0.25621654461237203,189.02230766226404,0.28123368075304395,BALANCING
2.148,-1.6236284031353794,-0.25215312620081076,188.7438387523208,0.2807444523082661,BALANCING
2.15,-1.6241282639714965,-0.24809914666117738,188.4652979079908,0.2802553105794484,BALANCING
2.152,-1.624620026351088,-0.24405459860811063,188.18668648226625,0.27976625739212374,BALANCING
2.154,-1.6251037091311775,-0.24001947463566775,187.90800582493935,0.2792772945667393,BALANCING
2.156,-1.6255793311539526,-0.23599376731740915,187.62925728260484,0.27878842391866154,BALANCING
2.158,-1.6260469112467222,-0.23197746920648268,187.35044219866268,0.27829964725818285,BALANCING
2.16,-1.6265064682218784,-0.22797057283570954,187.07156191332075,0.27781096639052605,BALANCING
2.162,-1.6269580208768537,-0.22397307071766828,186.79261776359738,0.27732238311585045,BALANCING
2.164,-1.6274015879940826,-0.21998495534477974,186.5136110833241,0.2768338992292573,BALANCING
2.166,-1.6278371883409593,-0.21600621918939109,186.23454320314818,0.27634551652079503,BALANCING
2.168,-1.6282648406697993,-0.21203685470385933,185.95541545053536,0.2758572367754657,BALANCING
2.17,-1.6286845637177982,-0.20807685432063758,185.67622914977258,0.27536906177322973,BALANCING
2.172,-1.6290963762069939,-0.2041262104523571,185.3969856219706,0.27488099328901167,BALANCING
2.174,-1.6295002968442243,-0.2001849154919118,185.11768618506662,0.2743930330927061,BALANCING
2.176,-1.6298963443210903,-0.19625296181254231,184.83833215382705,0.273905182949183,BALANCING
2.178,-1.6302845373139156,-0.19233034176791935,184.55892483985025,0.27341744461829315,BALANCING
2.18,-1.6306648944837079,-0.18841704769222653,184.27946555156913,0.2729298198548745,BALANCING
2.182,-1.6310374344761194,-0.18451307190024518,183.99995559425383,0.27244231040875677,BALANCING
2.184,-1.6314021759214086,-0.18061840668743642,183.7203962700146,0.2719549180247677,BALANCING
2.186,-1.6317591374344023,-0.1767330443300238,183.44078887780435,0.2714676444427385,BALANCING
2.188,-1.6321083376144556,-0.17285697708507763,183.16113471342152,0.2709804913975099,BALANCING
2.19,-1.6324497950454158,-0.16899019719059663,182.88143506951272,0.27049346061893703,BALANCING
2.192,-1.6327835282955823,-0.1651326968655916,182.6016912355754,0.27000655383189553,BALANCING
2.194,-1.63310955591767,-0.16128446831016646,182.32190449796084,0.26951977275628736,BALANCING
