t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.562,-2.6419811741766357,0.23597838049156528,255.96329895652144,0.3693814312727581,BALANCING
2.564,-2.64150368171949,0.24090721233409407,255.5125190858176,0.36862306968769726,BALANCING
2.566,-2.641016345771088,0.24582221186558706,255.06183898060485,0.3678651327003887,BALANCING
2.568,-2.640519193982343,0.25072339445341324,254.61126027142686,0.36710762238516637,BALANCING
2.57,-2.6400122539734108,0.2556107754833021,254.1607845841618,0.36635054080918794,BALANCING
2.572,-2.6394955533336506,0.2604843703592262,253.71041354002776,0.3655938900324444,BALANCING
2.574,-2.63896911962159,0.2653441945032854,253.2601487555881,0.3648376721077705,BALANCING
2.576,-2.6384329803648887,0.27019026335558816,252.80999184275672,0.36408188908085437,BALANCING
2.578,-2.637887163060303,0.2750225923741357,252.3599444088036,0.36332654299024797,BALANCING
2.58,-2.6373316951736494,0.2798411970347057,251.9100080563601,0.3625716358673768,BALANCING
2.582,-2.636766604139769,0.28464609283073594,251.46018438342435,0.36181716973655026,BALANCING
2.584,-2.636191917362494,0.28943729527320883,251.01047498336663,0.36106314661497174,BALANCING
2.586,-2.6356076622146105,0.2942148198905338,250.56088144493472,0.3603095685127481,BALANCING
2.588,-2.6350138660378253,0.2989786822284351,250.11140535225948,0.35955643743290044,BALANCING
2.59,-2.6344105561427305,0.30372889784983415,249.66204828486008,0.3588037553713737,BALANCING
2.592,-2.6337977598087696,0.3084654823347368,249.21281181764945,0.3580515243170472,BALANCING
2.594,-2.633175504284204,0.313188451280116,248.76369752093976,0.35729974625174393,BALANCING
2.596,-2.6325438167860793,0.31789782029980085,248.31470696044778,0.3565484231502416,BALANCING
2.598,-2.6319027245001885,0.3225936050243594,247.86584169730028,0.3557975569802819,BALANCING
2.6,-2.6312522545810433,0.32727582110098674,247.41710328803964,0.3550471497025812,BALANCING
2.602,-2.630592434151839,0.3319444841933907,246.96849328462903,0.35429720327083997,BALANCING
2.604,-2.6299232903044207,0.33659960998167926,246.52001323445805,0.35354771963175335,BALANCING
2.606,-2.6292448500992514,0.34124121416224745,246.07166468034805,0.3527987007250214,BALANCING
2.608,-2.62855714056538,0.34586931244766356,245.6234491605577,0.35205014848335864,BALANCING
2.61,-2.6278601887004083,0.35048392056655786,245.17536820878837,0.3513020648325044,BALANCING
2.612,-2.627154021470459,0.3550850542635106,244.72742335418954,0.3505544516912332,BALANCING
2.614,-2.626438665810145,0.359672729298938,244.27961612136443,0.34980731097136436,BALANCING
2.616,-2.6257141486225373,0.3642469614489831,243.83194803037526,0.34906064457777236,BALANCING
2.618,-2.624980496779132,0.3688077665054025,243.3844205967489,0.348314454408397,BALANCING
2.62,-2.6242377371198216,0.3733551602754558,242.93703533148232,0.3475687423542533,BALANCING
2.622,-2.623485896452863,0.3778891585817952,242.48979374104798,0.3468235102994418,BALANCING
2.624,-2.622725001554848,0.38240977726235426,242.04269732739934,0.3460787601211587,BALANCING
2.626,-2.6219550791706694,0.386917032170237,241.59574758797646,0.34533449368970554,BALANCING
2.628,-2.621176156013496,0.3914109391736083,241.14894601571137,0.3445907128685,BALANCING
2.63,-2.6203882587647382,0.39589151415558443,240.70229409903368,0.34384741951408554,BALANCING
2.632,-2.6195914140740197,0.4003587730141226,240.25579332187598,0.3431046154761415,BALANCING
2.634,-2.618785648559149,0.4048127316619125,239.80944516367947,0.3423623025974937,BALANCING
2.636,-2.6179709888060887,0.4092534060262654,239.36325109939932,0.3416204827141237,BALANCING
2.638,-2.6171474613689263,0.41368081204900775,238.91721259951026,0.34087915765518007,BALANCING
2.64,-2.6163150927698466,0.41809496568637006,238.47133113001226,0.3401383292429873,BALANCING
2.642,-2.615473909499102,0.4224958829088804,238.02560815243578,0.339397999293057,BALANCING
2.644,-2.614623938014984,0.4268835797012553,237.58004512384744,0.3386581696140972,BALANCING
2.646,-2.6137652047437947,0.43125807206229205,237.13464349685566,0.33791884200802325,BALANCING
2.648,-2.61289773607982,0.4356193760047613,236.68940471961596,0.337180018269967,BALANCING
2.65,-2.612021558385301,0.4399675075552998,236.24433023583666,0.336441700188288,BALANCING
2.652,-2.611136697990405,0.44430248275430195,235.79942148478443,0.3357038895445827,BALANCING
2.654,-2.6102431811932023,0.4486243176558148,235.35467990128987,0.33496658811369523,BALANCING
2.656,-2.6093410342596326,0.4529330283274311,234.91010691575283,0.33422979766372735,BALANCING
2.658,-2.6084302834234836,0.4572286308501813,234.4657039541483,0.33349351995604826,BALANCING
2.66,-2.607510954886363,0.4615111413184294,234.0214724380317,0.3327577567453052,BALANCING
2.662,-2.606583074817669,0.46578057583976695,233.57741378454472,0.3320225097794337,BALANCING
2.664,-2.6056466693545683,0.47003695053490535,233.13352940642054,0.3312877807996671,BALANCING
2.666,-2.604701764601966,0.47428028153757246,232.6898207119897,0.3305535715405471,BALANCING
2.668,-2.6037483866324824,0.4785105849944068,232.2462891051856,0.3298198837299339,BALANCING
2.67,-2.6027865614864267,0.482727877064853,231.80293598555,0.32908671908901643,BALANCING
2.672,-2.6018163151717704,0.486932173921057,231.35976274823864,0.3283540793323222,BALANCING
2.674,-2.6008376736641226,0.49112349174776165,230.9167707840269,0.3276219661677276,BALANCING
2.676,-2.599850662906706,0.49530184674220284,230.47396147931536,0.32689038129646836,BALANCING
2.678,-2.598855308810331,0.49946725511400486,230.03133621613532,0.32615932641314904,BALANCING
2.68,-2.597851637253371,0.5036197330850777,229.58889637215447,0.325428803205754,BALANCING
2.682,-2.5968396740817377,0.5077592968895122,229.14664332068247,0.32469881335565665,BALANCING
2.684,-2.5958194451088574,0.5118859627734792,228.70457843067658,0.3239693585376305,BALANCING
2.686,-2.5947909761156476,0.515999746995125,228.2627030667473,0.32324044041985855,BALANCING
2.688,-2.5937542928504915,0.520100665824469,227.8210185891638,0.3225120606639441,BALANCING
2.69,-2.592709421029215,0.5241887355433006,227.37952635385986,0.3217842209249203,BALANCING
2.692,-2.5916563863350652,0.5282639724450794,226.93822771243913,0.3210569228512609,BALANCING
2.694,-2.5905952144186832,0.5323263928348302,226.4971240121811,0.32033016808488995,BALANCING
2.696,-2.5895259308980845,0.5363760130290438,226.0562165960464,0.31960395826119214,BALANCING
2.698,-2.588448561358635,0.5404128493555742,225.61550680268263,0.318878295009023,BALANCING
2.7,-2.587363131353029,0.5444369181535375,225.17499596642998,0.31815317995071896,BALANCING
2.702,-2.5862696664012654,0.5484482357732117,224.73468541732677,0.31742861470210765,BALANCING
2.704,-2.585168191990626,0.5524468185759351,224.29457648111526,0.3167046008725178,BALANCING
2.706,-2.584058733575654,0.5564326829340073,223.85467047924706,0.31598114006478983,BALANCING
2.708,-2.5829413165781334,0.5604058452305866,223.41496872888897,0.3152582338752856,BALANCING
2.71,-2.581815966387064,0.5643663218595917,222.97547254292851,0.31453588389389886,BALANCING
2.712,-2.580682708358642,0.5683141292256016,222.53618322997966,0.31381409170406516,BALANCING
2.714,-2.5795415678162397,0.5722492837437565,222.09710209438845,0.3130928588827721,BALANCING
2.716,-2.5783925700503842,0.5761718018396579,221.65823043623865,0.31237218700056973,BALANCING
2.718,-2.5772357403187343,0.58008169994927,221.21956955135738,0.3116520776215804,BALANCING
2.72,-2.5760711038460617,0.5839789945188202,220.78112073132087,0.310932532303509,BALANCING
2.722,-2.574898685824231,0.5878637020047022,220.34288526346003,0.31021355259765343,BALANCING
2.724,-2.573718511412178,0.5917358388733754,219.9048644308662,0.3094951400489142,BALANCING
2.726,-2.572530605735892,0.5955954216012687,219.46705951239667,0.308777296195805,BALANCING
2.728,-2.5713349938883927,0.5994424666746818,219.0294717826806,0.30806002257046294,BALANCING
2.73,-2.5701317009297138,0.6032769905896875,218.59210251212443,0.30734332069865833,BALANCING
2.732,-2.568920751886881,0.607099009852035,218.1549529669178,0.306627192099805,BALANCING
2.734,-2.567702171753895,0.6109085409770526,217.71802440903906,0.30591163828697077,BALANCING
2.736,-2.566475985491709,0.6147056004895508,217.28131809626103,0.30519666076688734,BALANCING
2.738,-2.565242218028215,0.6184902049237245,216.84483528215665,0.3044822610399602,BALANCING
2.74,-2.564000894258221,0.622262370823059,216.40857721610473,0.30376844060027935,BALANCING
2.742,-2.5627520390434326,0.6260221147402314,215.9725451432956,0.30305520093562904,BALANCING
2.744,-2.5614956772124384,0.6297694532370158,215.53674030473672,0.3023425435274982,BALANCING
2.746,-2.5602318335606875,0.633504402884188,215.10116393725866,0.3016304698510903,BALANCING
2.748,-2.5589605328504743,0.6372269802614291,214.66581727352042,0.30091898137533396,BALANCING
2.75,-2.5576817998109194,0.6409372019572306,214.23070154201537,0.30020807956289264,BALANCING
2.7520000000000002,-2.5563956591379533,0.6446350845687995,213.79581796707703,0.299497765870175,BALANCING
2.754,-2.555102135494299,0.6483206447019639,213.36116776888446,0.29878804174734513,BALANCING
2.7560000000000002,-2.5538012535094525,0.6519938989710778,212.92675216346828,0.29807890863833264,BALANCING
2.758,-2.5524930377796697,0.6556548639989274,212.4925723627163,0.2973703679808429,BALANCING
2.7600000000000002,-2.551177512867946,0.6593035564166362,212.05862957437904,0.29666242120636693,BALANCING
2.762,-2.549854703304003,0.662939992863572,211.62492500207577,0.2959550697401919,BALANCING
2.7640000000000002,-2.5485246335842686,0.6665641899872529,211.1914598453,0.2952483150014112,BALANCING
2.766,-2.5471873281718636,0.670176164443254,210.75823529942522,0.29454215840293435,BALANCING
2.7680000000000002,-2.5458428114965854,0.6737759328951144,210.32525255571076,0.2938366013514975,BALANCING
