side,angle_deg,rate_toward_dps,wheel_relative_rpm,recoverable_nominal,ensemble_recovered,ensemble_total,classification,sat_pct_1s,speed_guard_pct,max_abs_angle_deg,max_opposite_deg,final_angle_deg,final_rate_dps,final_wheel_rpm
-,4.5,10.0,200.0,0,0,5,not_recoverable,31.9,0.0,20.012,0.000,-20.012,-63.127,-0.54
-,4.5,10.0,250.0,0,0,5,not_recoverable,27.9,0.0,20.058,0.000,-20.058,-63.313,66.33
-,4.5,10.0,300.0,0,0,5,not_recoverable,24.2,0.0,20.101,0.000,-20.101,-63.497,132.39
-,4.5,10.0,350.0,0,0,5,not_recoverable,24.5,0.0,20.030,0.000,-20.030,-63.291,198.33
-,4.5,10.0,400.0,0,0,5,not_recoverable,27.7,0.0,20.112,0.000,-20.112,-63.631,262.58
-,4.5,15.0,-400.0,0,0,5,not_recoverable,18.4,74.0,20.057,0.000,-20.057,-71.245,-495.88
-,4.5,15.0,-350.0,0,0,5,not_recoverable,26.6,63.8,20.017,0.000,-20.017,-71.108,-495.86
-,4.5,15.0,-300.0,0,0,5,not_recoverable,34.8,53.4,20.105,0.000,-20.105,-71.368,-496.54
-,4.5,15.0,-250.0,0,0,5,not_recoverable,42.8,41.2,20.076,0.000,-20.076,-71.063,-496.40
-,4.5,15.0,-200.0,0,0,5,not_recoverable,51.8,26.1,20.105,0.000,-20.105,-70.342,-496.25
-,4.5,15.0,-150.0,0,0,5,not_recoverable,62.0,7.7,20.051,0.000,-20.051,-66.618,-496.45
-,4.5,15.0,-100.0,0,0,5,not_recoverable,58.6,0.0,20.087,0.000,-20.087,-63.399,-444.31
-,4.5,15.0,-50.0,0,0,5,not_recoverable,52.6,0.0,20.061,0.000,-20.061,-63.300,-364.37
-,4.5,15.0,0.0,0,0,5,not_recoverable,47.0,0.0,20.032,0.000,-20.032,-63.194,-288.14
-,4.5,15.0,50.0,0,0,5,not_recoverable,41.9,0.0,20.023,0.000,-20.023,-63.161,-213.69
-,4.5,15.0,100.0,0,0,5,not_recoverable,37.6,0.0,20.104,0.000,-20.104,-63.449,-141.03
-,4.5,15.0,150.0,0,0,5,not_recoverable,33.3,0.0,20.019,0.000,-20.019,-63.163,-69.02
-,4.5,15.0,200.0,0,0,5,not_recoverable,29.4,0.0,20.076,0.000,-20.076,-63.378,0.73
-,4.5,15.0,250.0,0,0,5,not_recoverable,25.5,0.0,20.058,0.000,-20.058,-63.340,69.67
-,4.5,15.0,300.0,0,0,5,not_recoverable,24.8,0.0,20.124,0.000,-20.124,-63.603,136.96
-,4.5,15.0,350.0,0,0,5,not_recoverable,27.1,0.0,20.044,0.000,-20.044,-63.363,204.09
-,4.5,15.0,400.0,0,0,5,not_recoverable,30.1,0.0,20.092,0.000,-20.092,-63.586,269.47
-,4.5,20.0,-400.0,0,0,5,not_recoverable,16.4,78.6,20.092,0.000,-20.092,-71.461,-496.13
-,4.5,20.0,-350.0,0,0,5,not_recoverable,24.4,74.8,20.023,0.000,-20.023,-71.232,-496.31
-,4.5,20.0,-300.0,0,0,5,not_recoverable,31.2,73.0,20.104,0.000,-20.104,-71.518,-496.58
-,4.5,20.0,-250.0,0,0,5,not_recoverable,38.0,58.5,20.033,0.000,-20.033,-71.258,-495.98
-,4.5,20.0,-200.0,0,0,5,not_recoverable,45.0,40.5,20.073,0.000,-20.073,-71.256,-496.48
-,4.5,20.0,-150.0,0,0,5,not_recoverable,50.2,21.0,20.022,0.000,-20.022,-69.932,-496.54
-,4.5,20.0,-100.0,0,0,5,not_recoverable,46.4,0.0,20.074,0.000,-20.074,-63.367,-495.44
-,4.5,20.0,-50.0,0,0,5,not_recoverable,43.8,0.0,20.047,0.000,-20.047,-63.271,-397.77
-,4.5,20.0,0.0,0,0,5,not_recoverable,41.8,0.0,20.044,0.000,-20.044,-63.257,-310.63
-,4.5,20.0,50.0,0,0,5,not_recoverable,38.8,0.0,20.068,0.000,-20.068,-63.342,-228.16
-,4.5,20.0,100.0,0,0,5,not_recoverable,34.5,0.0,20.072,0.000,-20.072,-63.360,-149.11
-,4.5,20.0,150.0,0,0,5,not_recoverable,30.6,0.0,20.059,0.000,-20.059,-63.323,-73.07
-,4.5,20.0,200.0,0,0,5,not_recoverable,26.8,0.0,20.029,0.000,-20.029,-63.237,0.63
-,4.5,20.0,250.0,0,0,5,not_recoverable,25.0,0.0,20.072,0.000,-20.072,-63.410,71.90
-,4.5,20.0,300.0,0,0,5,not_recoverable,26.4,0.0,20.120,0.000,-20.120,-63.612,141.43
-,4.5,20.0,350.0,0,0,5,not_recoverable,29.1,0.0,20.093,0.000,-20.093,-63.562,209.93
-,4.5,20.0,400.0,0,0,5,not_recoverable,33.2,0.0,20.027,0.000,-20.027,-63.386,277.38
-,4.5,25.0,-400.0,0,0,5,not_recoverable,14.8,34.2,20.077,20.077,20.077,63.591,-279.36
-,4.5,25.0,-350.0,0,0,5,not_recoverable,18.2,15.8,20.037,20.037,20.037,63.468,-275.70
-,4.5,25.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.092,20.092,20.092,63.664,-254.02
-,4.5,25.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.005,20.005,20.005,63.316,-207.91
-,4.5,25.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.048,20.048,20.048,63.441,-181.14
-,4.5,25.0,-150.0,0,0,5,not_recoverable,0.0,0.0,20.034,20.034,20.034,63.418,-210.04
-,4.5,25.0,-100.0,0,0,5,not_recoverable,18.4,32.9,20.034,0.000,-20.034,-71.138,-495.89
-,4.5,25.0,-50.0,0,0,5,not_recoverable,24.0,0.0,20.114,0.000,-20.114,-63.513,-490.63
-,4.5,25.0,0.0,0,0,5,not_recoverable,25.8,0.0,20.031,0.000,-20.031,-63.222,-359.84
-,4.5,25.0,50.0,0,0,5,not_recoverable,27.0,0.0,20.052,0.000,-20.052,-63.296,-255.73
-,4.5,25.0,100.0,0,0,5,not_recoverable,27.4,0.0,20.107,0.000,-20.107,-63.494,-164.39
-,4.5,25.0,150.0,0,0,5,not_recoverable,27.6,0.0,20.076,0.000,-20.076,-63.399,-80.05
-,4.5,25.0,200.0,0,0,5,not_recoverable,25.1,0.0,20.026,0.000,-20.026,-63.241,-0.52
-,4.5,25.0,250.0,0,0,5,not_recoverable,25.6,0.0,20.068,0.000,-20.068,-63.415,74.88
-,4.5,25.0,300.0,0,0,5,not_recoverable,27.7,0.0,20.094,0.000,-20.094,-63.544,147.62
-,4.5,25.0,350.0,0,0,5,not_recoverable,31.3,0.0,20.074,0.000,-20.074,-63.519,218.43
-,4.5,25.0,400.0,0,0,5,not_recoverable,36.5,0.0,20.074,0.000,-20.074,-63.571,287.28
-,4.5,30.0,-400.0,0,0,5,not_recoverable,0.0,8.1,20.109,20.109,20.109,63.735,-269.47
-,4.5,30.0,-350.0,0,0,5,not_recoverable,0.0,0.0,20.111,20.111,20.111,63.684,-203.21
-,4.5,30.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.092,20.092,20.092,63.557,-127.92
-,4.5,30.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.101,20.101,20.101,63.544,-51.91
-,4.5,30.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.000,20.000,20.000,63.162,21.58
-,4.5,30.0,-150.0,0,1,5,boundary,0.0,0.0,20.008,20.008,20.008,63.170,86.66
-,4.5,30.0,-100.0,0,1,5,boundary,0.0,0.0,20.091,20.091,20.091,63.453,121.69
-,4.5,30.0,-50.0,0,0,5,not_recoverable,0.0,0.0,20.102,20.102,20.102,63.505,60.74
-,4.5,30.0,0.0,0,0,5,not_recoverable,0.0,9.0,20.026,0.000,-20.026,-68.573,-495.92
-,4.5,30.0,50.0,0,0,5,not_recoverable,5.4,0.0,20.025,0.000,-20.025,-63.205,-312.11
-,4.5,30.0,100.0,0,0,5,not_recoverable,10.8,0.0,20.006,0.000,-20.006,-63.146,-186.61
-,4.5,30.0,150.0,0,0,5,not_recoverable,14.0,0.0,20.028,0.000,-20.028,-63.235,-86.78
-,4.5,30.0,200.0,0,0,5,not_recoverable,18.4,0.0,20.025,0.000,-20.025,-63.247,2.05
-,4.5,30.0,250.0,0,0,5,not_recoverable,23.2,0.0,20.017,0.000,-20.017,-63.249,84.46
-,4.5,30.0,300.0,0,0,5,not_recoverable,28.9,0.0,20.107,0.000,-20.107,-63.606,161.92
-,4.5,30.0,350.0,0,0,5,not_recoverable,34.5,0.0,20.116,0.000,-20.116,-63.691,236.68
-,4.5,30.0,400.0,0,0,5,not_recoverable,36.3,13.1,20.007,0.000,-20.007,-63.329,283.07
-,4.5,35.0,-400.0,0,0,5,not_recoverable,1.2,0.0,20.049,20.049,20.049,63.454,-186.90
-,4.5,35.0,-350.0,0,0,5,not_recoverable,0.0,0.0,20.058,20.058,20.058,63.419,-99.61
-,4.5,35.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.112,20.112,20.112,63.562,-5.42
-,4.5,35.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.124,20.124,20.124,63.573,100.04
-,4.5,35.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.040,20.040,20.040,63.262,230.41
-,4.5,35.0,-150.0,0,1,5,boundary,0.0,0.0,20.062,20.062,20.062,63.334,483.07
-,4.5,35.0,-100.0,1,2,5,boundary,0.0,0.0,7.701,1.744,-7.701,-19.679,-58.26
-,4.5,35.0,-50.0,1,2,5,boundary,0.0,0.0,4.500,2.046,-3.868,-11.068,337.33
-,4.5,35.0,0.0,0,0,5,not_recoverable,0.0,0.0,20.123,20.123,20.123,63.555,205.70
-,4.5,35.0,50.0,0,0,5,not_recoverable,0.0,0.0,20.040,0.000,-20.040,-63.258,-353.28
-,4.5,35.0,100.0,0,0,5,not_recoverable,0.2,0.0,20.008,0.000,-20.008,-63.155,-172.31
-,4.5,35.0,150.0,0,0,5,not_recoverable,3.2,0.0,20.097,0.000,-20.097,-63.487,-56.21
-,4.5,35.0,200.0,0,0,5,not_recoverable,7.0,0.0,20.123,0.000,-20.123,-63.608,40.81
-,4.5,35.0,250.0,0,0,5,not_recoverable,13.8,0.0,20.092,0.000,-20.092,-63.548,128.35
-,4.5,35.0,300.0,0,0,5,not_recoverable,24.2,0.0,20.023,0.000,-20.023,-63.365,210.08
-,4.5,35.0,350.0,0,0,5,not_recoverable,36.0,7.9,20.057,0.000,-20.057,-63.534,276.74
-,4.5,35.0,400.0,0,0,5,not_recoverable,25.2,30.0,20.003,0.000,-20.003,-63.324,281.56
-,4.5,40.0,-400.0,0,0,5,not_recoverable,4.6,0.0,20.113,20.113,20.113,63.612,-96.84
-,4.5,40.0,-350.0,0,0,5,not_recoverable,0.0,0.0,20.047,20.047,20.047,63.331,3.93
-,4.5,40.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.064,20.064,20.064,63.359,123.05
-,4.5,40.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.069,20.069,20.069,63.359,295.97
-,4.5,40.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.011,1.685,-20.011,-63.161,-209.18
-,4.5,40.0,-150.0,1,2,5,boundary,0.0,0.0,4.500,1.620,1.620,3.819,-121.52
-,4.5,40.0,-100.0,1,2,5,boundary,0.0,0.0,4.500,1.021,0.432,-2.696,94.82
-,4.5,40.0,-50.0,1,1,5,boundary,0.0,0.0,10.438,10.438,10.438,29.358,201.48
-,4.5,40.0,0.0,0,0,5,not_recoverable,0.0,0.0,20.043,0.041,-20.043,-63.269,-354.75
-,4.5,40.0,50.0,0,0,5,not_recoverable,0.0,0.0,20.058,0.041,-20.058,-63.334,-153.97
-,4.5,40.0,100.0,0,0,5,not_recoverable,2.6,0.0,20.104,0.041,-20.104,-63.521,-31.46
-,4.5,40.0,150.0,0,0,5,not_recoverable,6.2,0.0,20.079,0.041,-20.079,-63.474,69.36
-,4.5,40.0,200.0,0,0,5,not_recoverable,11.6,0.0,20.064,0.041,-20.064,-63.477,158.97
-,4.5,40.0,250.0,0,0,5,not_recoverable,25.6,0.0,20.047,0.041,-20.047,-63.487,241.69
-,4.5,40.0,300.0,0,0,5,not_recoverable,51.4,16.5,20.016,0.041,-20.016,-63.387,278.06
-,4.5,40.0,350.0,0,0,5,not_recoverable,38.2,39.0,20.087,0.041,-20.087,-63.621,279.87
-,4.5,40.0,400.0,0,0,5,not_recoverable,25.2,81.9,20.066,20.066,20.066,71.387,496.26
-,4.5,45.0,-400.0,0,0,5,not_recoverable,10.6,0.0,20.050,20.050,20.050,63.362,-24.95
-,4.5,45.0,-350.0,0,0,5,not_recoverable,5.8,0.0,20.126,20.126,20.126,63.590,82.30
-,4.5,45.0,-300.0,0,0,5,not_recoverable,0.0,0.0,20.127,20.127,20.127,63.570,209.11
-,4.5,45.0,-250.0,0,0,5,not_recoverable,0.0,0.0,20.097,20.097,20.097,63.457,382.65
-,4.5,45.0,-200.0,0,0,5,not_recoverable,0.0,0.0,20.118,20.118,20.118,63.530,450.88
-,4.5,45.0,-150.0,0,0,5,not_recoverable,0.0,0.7,20.123,20.123,20.123,64.152,496.30
-,4.5,45.0,-100.0,0,0,5,not_recoverable,4.6,8.0,20.064,20.064,20.064,68.085,495.88
-,4.5,45.0,-50.0,0,0,5,not_recoverable,13.2,14.9,20.122,20.122,20.122,70.025,496.22
-,4.5,45.0,0.0,0,0,5,not_recoverable,22.8,21.3,20.052,20.052,20.052,70.540,496.56
-,4.5,45.0,50.0,0,0,5,not_recoverable,35.8,27.5,20.035,20.035,20.035,70.843,496.14
-,4.5,45.0,100.0,0,0,5,not_recoverable,51.0,33.5,20.129,20.129,20.129,71.346,496.49
-,4.5,45.0,150.0,0,0,5,not_recoverable,60.8,39.2,20.098,20.098,20.098,71.327,496.07
-,4.5,45.0,200.0,0,0,5,not_recoverable,77.6,44.8,20.047,20.047,20.047,71.197,496.41
-,4.5,45.0,250.0,0,0,5,not_recoverable,64.4,50.8,20.028,20.028,20.028,71.160,495.99
-,4.5,45.0,300.0,0,0,5,not_recoverable,51.4,57.2,20.072,20.072,20.072,71.342,496.33
-,4.5,45.0,350.0,0,0,5,not_recoverable,38.2,64.8,20.076,20.076,20.076,71.396,495.91
-,4.5,45.0,400.0,0,0,5,not_recoverable,26.1,73.9,20.053,20.053,20.053,71.386,496.26
-,4.5,50.0,-400.0,0,0,5,not_recoverable,22.2,0.0,20.067,20.067,20.067,63.470,-25.67
-,4.5,50.0,-350.0,0,0,5,not_recoverable,24.9,0.0,20.067,20.067,20.067,63.470,24.33
-,4.5,50.0,-300.0,0,0,5,not_recoverable,28.0,0.0,20.067,20.067,20.067,63.470,74.33
-,4.5,50.0,-250.0,0,0,5,not_recoverable,31.2,0.0,20.067,20.067,20.067,63.470,124.33
-,4.5,50.0,-200.0,0,0,5,not_recoverable,34.7,0.0,20.067,20.067,20.067,63.470,174.33
-,4.5,50.0,-150.0,0,0,5,not_recoverable,38.6,0.0,20.067,20.067,20.067,63.470,224.33
-,4.5,50.0,-100.0,0,0,5,not_recoverable,43.1,0.0,20.067,20.067,20.067,63.470,274.33
-,4.5,50.0,-50.0,0,0,5,not_recoverable,48.0,0.0,20.067,20.067,20.067,63.470,324.33
-,4.5,50.0,0.0,0,0,5,not_recoverable,55.7,0.0,20.067,20.067,20.067,63.470,374.33
-,4.5,50.0,50.0,0,0,5,not_recoverable,65.7,0.0,20.067,20.067,20.067,63.470,424.33
-,4.5,50.0,100.0,0,0,5,not_recoverable,78.4,0.0,20.067,20.067,20.067,63.470,474.33
-,4.5,50.0,150.0,0,0,5,not_recoverable,92.6,7.4,20.073,20.073,20.073,66.513,496.07
-,4.5,50.0,200.0,0,0,5,not_recoverable,80.3,19.7,20.055,20.055,20.055,69.165,496.41
-,4.5,50.0,250.0,0,0,5,not_recoverable,68.2,31.8,20.039,20.039,20.039,70.317,495.99
-,4.5,50.0,300.0,0,0,5,not_recoverable,56.4,43.6,20.074,20.074,20.074,71.008,496.33
-,4.5,50.0,350.0,0,0,5,not_recoverable,44.1,55.9,20.098,20.098,20.098,71.412,495.91
-,4.5,50.0,400.0,0,0,5,not_recoverable,31.3,68.7,20.126,20.126,20.126,71.753,496.26
-,4.5,55.0,-400.0,0,0,5,not_recoverable,23.3,0.0,20.062,20.062,20.062,63.750,-95.19
-,4.5,55.0,-350.0,0,0,5,not_recoverable,26.3,0.0,20.062,20.062,20.062,63.750,-45.19
-,4.5,55.0,-300.0,0,0,5,not_recoverable,29.6,0.0,20.062,20.062,20.062,63.750,4.81
-,4.5,55.0,-250.0,0,0,5,not_recoverable,33.3,0.0,20.062,20.062,20.062,63.750,54.81
-,4.5,55.0,-200.0,0,0,5,not_recoverable,37.3,0.0,20.062,20.062,20.062,63.750,104.81
-,4.5,55.0,-150.0,0,0,5,not_recoverable,41.9,0.0,20.062,20.062,20.062,63.750,154.81
-,4.5,55.0,-100.0,0,0,5,not_recoverable,46.9,0.0,20.062,20.062,20.062,63.750,204.81
-,4.5,55.0,-50.0,0,0,5,not_recoverable,54.4,0.0,20.062,20.062,20.062,63.750,254.81
-,4.5,55.0,0.0,0,0,5,not_recoverable,64.2,0.0,20.062,20.062,20.062,63.750,304.81
-,4.5,55.0,50.0,0,0,5,not_recoverable,76.4,0.0,20.062,20.062,20.062,63.750,354.81
-,4.5,55.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,63.750,404.81
-,4.5,55.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.062,20.062,20.062,63.750,454.81
-,4.5,55.0,200.0,0,0,5,not_recoverable,97.2,2.8,20.075,20.075,20.075,64.875,496.41
-,4.5,55.0,250.0,0,0,5,not_recoverable,81.5,18.5,20.072,20.072,20.072,68.761,495.99
-,4.5,55.0,300.0,0,0,5,not_recoverable,66.6,33.4,20.038,20.038,20.038,70.305,496.33
-,4.5,55.0,350.0,0,0,5,not_recoverable,51.3,48.7,20.057,20.057,20.057,71.202,495.91
-,4.5,55.0,400.0,0,0,5,not_recoverable,35.8,64.2,20.062,20.062,20.062,71.733,496.26
-,4.5,60.0,-400.0,0,0,5,not_recoverable,24.6,0.0,20.096,20.096,20.096,64.358,-136.44
-,4.5,60.0,-350.0,0,0,5,not_recoverable,28.1,0.0,20.096,20.096,20.096,64.358,-86.44
-,4.5,60.0,-300.0,0,0,5,not_recoverable,31.9,0.0,20.096,20.096,20.096,64.358,-36.44
-,4.5,60.0,-250.0,0,0,5,not_recoverable,35.9,0.0,20.096,20.096,20.096,64.358,13.56
-,4.5,60.0,-200.0,0,0,5,not_recoverable,40.3,0.0,20.096,20.096,20.096,64.358,63.56
-,4.5,60.0,-150.0,0,0,5,not_recoverable,45.5,0.0,20.096,20.096,20.096,64.358,113.56
-,4.5,60.0,-100.0,0,0,5,not_recoverable,52.5,0.0,20.096,20.096,20.096,64.358,163.56
-,4.5,60.0,-50.0,0,0,5,not_recoverable,61.7,0.0,20.096,20.096,20.096,64.358,213.56
-,4.5,60.0,0.0,0,0,5,not_recoverable,74.2,0.0,20.096,20.096,20.096,64.358,263.56
-,4.5,60.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.096,20.096,20.096,64.358,313.56
-,4.5,60.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.096,20.096,20.096,64.358,363.56
-,4.5,60.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.096,20.096,20.096,64.358,413.56
-,4.5,60.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.096,20.096,20.096,64.358,463.56
-,4.5,60.0,250.0,0,0,5,not_recoverable,93.6,6.4,20.019,20.019,20.019,66.111,495.99
-,4.5,60.0,300.0,0,0,5,not_recoverable,75.6,24.4,20.121,20.121,20.121,69.840,496.33
-,4.5,60.0,350.0,0,0,5,not_recoverable,57.9,42.1,20.075,20.075,20.075,71.224,495.91
-,4.5,60.0,400.0,0,0,5,not_recoverable,40.0,60.0,20.043,20.043,20.043,71.976,496.26
-,4.5,65.0,-400.0,0,0,5,not_recoverable,26.1,0.0,20.048,20.048,20.048,64.887,-166.23
-,4.5,65.0,-350.0,0,0,5,not_recoverable,30.1,0.0,20.048,20.048,20.048,64.887,-116.23
-,4.5,65.0,-300.0,0,0,5,not_recoverable,34.0,0.0,20.048,20.048,20.048,64.887,-66.23
-,4.5,65.0,-250.0,0,0,5,not_recoverable,38.9,0.0,20.048,20.048,20.048,64.887,-16.23
-,4.5,65.0,-200.0,0,0,5,not_recoverable,43.8,0.0,20.048,20.048,20.048,64.887,33.77
-,4.5,65.0,-150.0,0,0,5,not_recoverable,49.7,0.0,20.048,20.048,20.048,64.887,83.77
-,4.5,65.0,-100.0,0,0,5,not_recoverable,58.8,0.0,20.048,20.048,20.048,64.887,133.77
-,4.5,65.0,-50.0,0,0,5,not_recoverable,71.6,0.0,20.048,20.048,20.048,64.887,183.77
-,4.5,65.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.048,20.048,20.048,64.887,233.77
-,4.5,65.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.048,20.048,20.048,64.887,283.77
-,4.5,65.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.048,20.048,20.048,64.887,333.77
-,4.5,65.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.048,20.048,20.048,64.887,383.77
-,4.5,65.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.048,20.048,20.048,64.887,433.77
-,4.5,65.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.048,20.048,20.048,64.887,483.77
-,4.5,65.0,300.0,0,0,5,not_recoverable,84.5,15.5,20.010,20.010,20.010,68.493,496.33
-,4.5,65.0,350.0,0,0,5,not_recoverable,64.1,35.9,20.116,20.116,20.116,71.366,495.91
-,4.5,65.0,400.0,0,0,5,not_recoverable,44.1,55.9,20.038,20.038,20.038,72.386,496.26
-,4.5,70.0,-400.0,0,0,5,not_recoverable,27.9,0.0,20.029,20.029,20.029,65.729,-189.15
-,4.5,70.0,-350.0,0,0,5,not_recoverable,32.2,0.0,20.029,20.029,20.029,65.729,-139.15
-,4.5,70.0,-300.0,0,0,5,not_recoverable,37.0,0.0,20.029,20.029,20.029,65.729,-89.15
-,4.5,70.0,-250.0,0,0,5,not_recoverable,40.9,0.0,20.029,20.029,20.029,65.729,-39.15
-,4.5,70.0,-200.0,0,0,5,not_recoverable,46.4,0.0,20.029,20.029,20.029,65.729,10.85
-,4.5,70.0,-150.0,0,0,5,not_recoverable,56.2,0.0,20.029,20.029,20.029,65.729,60.85
-,4.5,70.0,-100.0,0,0,5,not_recoverable,68.8,0.0,20.029,20.029,20.029,65.729,110.85
-,4.5,70.0,-50.0,0,0,5,not_recoverable,97.1,0.0,20.029,20.029,20.029,65.729,160.85
-,4.5,70.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.029,20.029,20.029,65.729,210.85
-,4.5,70.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.029,20.029,20.029,65.729,260.85
-,4.5,70.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.029,20.029,20.029,65.729,310.85
-,4.5,70.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.029,20.029,20.029,65.729,360.85
-,4.5,70.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.029,20.029,20.029,65.729,410.85
-,4.5,70.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.029,20.029,20.029,65.729,460.85
-,4.5,70.0,300.0,0,0,5,not_recoverable,93.1,6.9,20.068,20.068,20.068,67.635,496.33
-,4.5,70.0,350.0,0,0,5,not_recoverable,70.2,29.8,20.138,20.138,20.138,71.504,495.91
-,4.5,70.0,400.0,0,0,5,not_recoverable,48.1,51.9,20.006,20.006,20.006,72.844,496.26
-,4.5,75.0,-400.0,0,0,5,not_recoverable,30.2,0.0,20.055,20.055,20.055,66.935,-207.49
-,4.5,75.0,-350.0,0,0,5,not_recoverable,34.1,0.0,20.055,20.055,20.055,66.935,-157.49
-,4.5,75.0,-300.0,0,0,5,not_recoverable,38.5,0.0,20.055,20.055,20.055,66.935,-107.49
-,4.5,75.0,-250.0,0,0,5,not_recoverable,43.7,0.0,20.055,20.055,20.055,66.935,-57.49
-,4.5,75.0,-200.0,0,0,5,not_recoverable,53.2,0.0,20.055,20.055,20.055,66.935,-7.49
-,4.5,75.0,-150.0,0,0,5,not_recoverable,65.9,0.0,20.055,20.055,20.055,66.935,42.51
-,4.5,75.0,-100.0,0,0,5,not_recoverable,88.1,0.0,20.055,20.055,20.055,66.935,92.51
-,4.5,75.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,142.51
-,4.5,75.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,192.51
-,4.5,75.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,242.51
-,4.5,75.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,292.51
-,4.5,75.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,342.51
-,4.5,75.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,392.51
-,4.5,75.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,442.51
-,4.5,75.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.055,20.055,20.055,66.935,492.51
-,4.5,75.0,350.0,0,0,5,not_recoverable,76.4,23.6,20.130,20.130,20.130,71.622,495.91
-,4.5,75.0,400.0,0,0,5,not_recoverable,52.1,47.9,20.022,20.022,20.022,73.611,496.26
-,4.5,80.0,-400.0,0,0,5,not_recoverable,31.5,0.0,20.085,20.085,20.085,68.370,-222.77
-,4.5,80.0,-350.0,0,0,5,not_recoverable,35.8,0.0,20.085,20.085,20.085,68.370,-172.77
-,4.5,80.0,-300.0,0,0,5,not_recoverable,40.5,0.0,20.085,20.085,20.085,68.370,-122.77
-,4.5,80.0,-250.0,0,0,5,not_recoverable,50.4,0.0,20.085,20.085,20.085,68.370,-72.77
-,4.5,80.0,-200.0,0,0,5,not_recoverable,62.5,0.0,20.085,20.085,20.085,68.370,-22.77
-,4.5,80.0,-150.0,0,0,5,not_recoverable,82.3,0.0,20.085,20.085,20.085,68.370,27.23
-,4.5,80.0,-100.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,77.23
-,4.5,80.0,-50.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,127.23
-,4.5,80.0,0.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,177.23
-,4.5,80.0,50.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,227.23
-,4.5,80.0,100.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,277.23
-,4.5,80.0,150.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,327.23
-,4.5,80.0,200.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,377.23
-,4.5,80.0,250.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,427.23
-,4.5,80.0,300.0,0,0,5,not_recoverable,100.0,0.0,20.085,20.085,20.085,68.370,477.23
-,4.5,80.0,350.0,0,0,5,not_recoverable,82.7,17.3,20.110,20.110,20.110,71.802,495.91
-,4.5,80.0,400.0,0,0,5,not_recoverable,56.0,44.0,20.075,20.075,20.075,74.653,496.26
-,4.5,85.0,-400.0,0,0,5,not_recoverable,32.6,0.0,20.123,20.123,20.123,70.038,-235.75
-,4.5,85.0,-350.0,0,0,5,not_recoverable,37.7,0.0,20.123,20.123,20.123,70.038,-185.75
-,4.5,85.0,-300.0,0,0,5,not_recoverable,47.0,0.0,20.123,20.123,20.123,70.038,-135.75
